Iteration,Phase3_ArterialPrecision,Phase3_PortalPrecision,Phase3_PreContrastPrecision,Phase3_ArterialRecall,Phase3_PortalRecall,Phase3_PreContrastRecall,Phase3_ArterialF1,Phase3_PortalF1,Phase3_PreContrastF1
936,1,0.6,0.991869918699187,0.333333333333333,0.857142857142857,1,0.5,0.705882352941176,0.995918367346939
937,0,0,0.95,0,0,1,0,0,0.974358974358974
938,1,0.583333333333333,1,0.4,1,0.983471074380165,0.571428571428572,0.736842105263158,0.991666666666667
939,1,0,0.95,0.333333333333333,0,1,0.5,0,0.974358974358974
940,1,0.833333333333333,1,0.5,1,1,0.666666666666667,0.909090909090909,1
941,1,0,0.966386554621849,0.75,0,1,0.857142857142857,0,0.982905982905983
942,1,0.733333333333333,0.992125984251969,0.428571428571429,0.916666666666667,1,0.6,0.814814814814815,0.99604743083004
943,0.6,0,0.941176470588235,0.5,0,1,0.545454545454545,0,0.96969696969697
944,0.833333333333333,0.636363636363636,1,0.555555555555556,0.875,1,0.666666666666667,0.736842105263158,1
945,0.857142857142857,0,0.969230769230769,0.75,0,1,0.8,0,0.984375
946,0,0.181818181818182,0.966666666666667,0,0.333333333333333,1,0,0.235294117647059,0.983050847457627
947,0.75,0,0.966386554621849,0.6,0,1,0.666666666666667,0,0.982905982905983
948,1,0,0.98989898989899,1,0,1,1,0,0.99492385786802
949,1,0.769230769230769,0.983471074380165,0.25,0.833333333333333,1,0.4,0.8,0.991666666666667
950,1,0,0.948717948717949,0.666666666666667,0,1,0.8,0,0.973684210526316
951,1,0,0.992307692307692,1,0,1,1,0,0.996138996138996
952,0,0.684210526315789,1,0,1,1,0,0.8125,1
953,0.5,0.714285714285714,0.982142857142857,0.6,0.5,1,0.545454545454545,0.588235294117647,0.990990990990991
954,1,0,0.9765625,0.714285714285714,0,1,0.833333333333333,0,0.988142292490119
955,1,0.5,0.983471074380165,0.285714285714286,0.714285714285714,1,0.444444444444444,0.588235294117647,0.991666666666667
956,1,0,0.962121212121212,0.571428571428571,0,1,0.727272727272727,0,0.980694980694981
957,1,0.857142857142857,0.975806451612903,0.8,0.666666666666667,1,0.888888888888889,0.75,0.987755102040816
958,1,0,0.969465648854962,0.75,0,1,0.857142857142857,0,0.984496124031008
959,1,0.636363636363636,0.991803278688525,0.428571428571429,0.875,1,0.6,0.736842105263158,0.995884773662551
960,1,0,0.930434782608696,0.333333333333333,0,1,0.5,0,0.963963963963964
961,1,0,0.949579831932773,0.666666666666667,0,1,0.8,0,0.974137931034483
962,1,0.75,1,0.2,1,1,0.333333333333333,0.857142857142857,1
963,1,0,0.990825688073395,1,0,1,1,0,0.995391705069124
964,1,0,0.956521739130435,0.857142857142857,0,1,0.923076923076923,0,0.977777777777778
965,0,0,0.916666666666667,0,0,1,0,0,0.956521739130435
966,0,0,0.915254237288136,0,0,1,0,0,0.955752212389381
967,0,0.777777777777778,1,0,1,0.991935483870968,0,0.875,0.995951417004049
968,1,0,0.976190476190476,0.5,0,1,0.666666666666667,0,0.987951807228916
969,0.75,0,0.974576271186441,0.6,0,1,0.666666666666667,0,0.987124463519313
970,1,0.727272727272727,0.983193277310924,0.5,0.8,1,0.666666666666667,0.761904761904762,0.991525423728813
971,0.6,0.769230769230769,0.982142857142857,0.5,0.714285714285714,1,0.545454545454545,0.740740740740741,0.990990990990991
972,0.625,0.833333333333333,0.981308411214953,0.833333333333333,0.5,1,0.714285714285714,0.625,0.990566037735849
973,0,0.611111111111111,0.991304347826087,0,0.916666666666667,1,0,0.733333333333333,0.995633187772926
974,1,0,0.983050847457627,0.833333333333333,0,1,0.909090909090909,0,0.991452991452991
975,1,0.5,0.967213114754098,0.428571428571429,0.5,1,0.6,0.5,0.983333333333333
976,1,0.666666666666667,0.983050847457627,0.571428571428571,0.75,1,0.727272727272727,0.705882352941177,0.991452991452991
977,1,0,0.9765625,0.857142857142857,0,1,0.923076923076923,0,0.988142292490119
978,1,0,0.983739837398374,1,0,1,1,0,0.991803278688525
979,0,0.454545454545455,1,0,1,0.974137931034483,0,0.625,0.986899563318777
980,1,0,0.990909090909091,1,0,1,1,0,0.995433789954338
981,0,0.523809523809524,1,0,1,1,0,0.6875,1
982,1,0.722222222222222,0.991304347826087,0.166666666666667,0.928571428571429,1,0.285714285714286,0.8125,0.995633187772926
983,1,0.5,1,0.285714285714286,1,1,0.444444444444444,0.666666666666667,1
984,1,0.666666666666667,0.983333333333333,0.4,0.75,1,0.571428571428572,0.705882352941177,0.991596638655462
985,1,0,0.957264957264957,0.4,0,1,0.571428571428572,0,0.978165938864629
986,1,0,0.95,0.5,0,1,0.666666666666667,0,0.974358974358974
987,0.6,0,0.975206611570248,0.6,0,1,0.6,0,0.98744769874477
988,1,0.454545454545455,0.990909090909091,0.25,0.833333333333333,1,0.4,0.588235294117647,0.995433789954338
989,0.833333333333333,0.75,0.954954954954955,0.555555555555556,0.6,1,0.666666666666667,0.666666666666667,0.976958525345622
990,0.8,0,0.976923076923077,1,0,1,0.888888888888889,0,0.988326848249027
991,0.75,0,0.957627118644068,0.5,0,1,0.6,0,0.978354978354978
992,1,0,0.991228070175439,0.833333333333333,0,1,0.909090909090909,0,0.995594713656388
993,1,0.692307692307692,1,0.428571428571429,1,1,0.6,0.818181818181818,1
994,1,0.6875,0.991596638655462,0.166666666666667,0.916666666666667,1,0.285714285714286,0.785714285714286,0.9957805907173
995,1,0.6,1,0.142857142857143,1,1,0.25,0.75,1
996,0.833333333333333,0,0.981132075471698,1,0,1,0.909090909090909,0,0.990476190476191
997,1,0,0.950819672131147,0.428571428571429,0,1,0.6,0,0.974789915966387
998,1,0.857142857142857,0.991735537190083,0.666666666666667,0.857142857142857,1,0.8,0.857142857142857,0.995850622406639
999,0.5,0.5,0.967479674796748,0.2,0.444444444444444,1,0.285714285714286,0.470588235294118,0.983471074380165
1000,1,0,0.973451327433628,0.777777777777778,0,1,0.875,0,0.986547085201794
