Iteration,Phase2_ArterialPrecision,Phase2_PortalPrecision,Phase2_PreContrastPrecision,Phase2_ArterialRecall,Phase2_PortalRecall,Phase2_PreContrastRecall,Phase2_ArterialF1,Phase2_PortalF1,Phase2_PreContrastF1
632,0.8,1,0,1,0.990909090909091,0,0.888888888888889,0.995433789954338,0
633,0.857142857142857,0.960629921259842,0,0.6,0.991869918699187,0,0.705882352941176,0.976,0
634,1,0.982905982905983,0,0.75,1,0,0.857142857142857,0.991379310344828,0
635,1,0.961538461538462,0,0.636363636363636,1,0,0.777777777777778,0.980392156862745,0
636,1,0.98936170212766,0,0.9,1,0,0.947368421052632,0.994652406417112,0
637,1,0.963963963963964,0,0.666666666666667,1,0,0.8,0.981651376146789,0
638,1,0.96,0,0.545454545454545,1,0,0.705882352941176,0.979591836734694,0
639,0.875,0.959349593495935,0,0.583333333333333,0.991596638655462,0,0.7,0.975206611570248,0
640,1,0.974576271186441,0,0.727272727272727,1,0,0.842105263157895,0.987124463519313,0
641,1,0.974576271186441,0,0.75,1,0,0.857142857142857,0.987124463519313,0
642,1,0.984126984126984,0,0.8,1,0,0.888888888888889,0.992,0
643,0.857142857142857,0.982905982905983,0,0.75,0.991379310344828,0,0.8,0.987124463519313,0
644,0.875,0.961832061068702,0,0.583333333333333,0.992125984251969,0,0.7,0.976744186046512,0
645,0.9,0.975609756097561,0,0.818181818181818,0.991735537190083,0,0.857142857142857,0.983606557377049,0
646,1,0.980952380952381,0,0.8,1,0,0.888888888888889,0.990384615384615,0
647,0.875,0.975806451612903,0,0.7,0.991803278688525,0,0.777777777777778,0.983739837398374,0
648,1,0.955357142857143,0,0.625,1,0,0.769230769230769,0.97716894977169,0
649,1,0.953125,0,0.5,1,0,0.666666666666667,0.976,0
650,1,0.964601769911504,0,0.571428571428571,1,0,0.727272727272727,0.981981981981982,0
651,0.857142857142857,0.957983193277311,0,0.6,0.991304347826087,0,0.705882352941176,0.974358974358974,0
652,1,0.957264957264957,0,0.692307692307692,1,0,0.818181818181818,0.978165938864629,0
653,1,0.950819672131147,0,0.454545454545455,1,0,0.625,0.974789915966387,0
654,1,0.962962962962963,0,0.727272727272727,1,0,0.842105263157895,0.981132075471698,0
655,1,0.955357142857143,0,0.5,1,0,0.666666666666667,0.97716894977169,0
656,1,0.978947368421053,0,0.8,1,0,0.888888888888889,0.98936170212766,0
657,1,0.954887218045113,0,0.5,1,0,0.666666666666667,0.976923076923077,0
658,1,0.975,0,0.777777777777778,1,0,0.875,0.987341772151899,0
659,1,0.945454545454545,0,0.6,1,0,0.75,0.97196261682243,0
660,0.9,0.990476190476191,0,0.9,0.990476190476191,0,0.9,0.990476190476191,0
661,1,0.981308411214953,0,0.818181818181818,1,0,0.9,0.990566037735849,0
662,1,0.981651376146789,0,0.666666666666667,1,0,0.8,0.990740740740741,0
663,1,0.975,0,0.714285714285714,1,0,0.833333333333333,0.987341772151899,0
664,1,0.975409836065574,0,0.75,1,0,0.857142857142857,0.987551867219917,0
665,1,0.955752212389381,0,0.6,1,0,0.75,0.97737556561086,0
666,1,0.981651376146789,0,0.6,1,0,0.75,0.990740740740741,0
667,1,0.954954954954955,0,0.583333333333333,1,0,0.736842105263158,0.976958525345622,0
668,1,0.966386554621849,0,0.75,1,0,0.857142857142857,0.982905982905983,0
669,0.75,0.959016393442623,0,0.428571428571429,0.991525423728814,0,0.545454545454545,0.975,0
670,1,0.956140350877193,0,0.555555555555556,1,0,0.714285714285714,0.977578475336323,0
671,1,0.970588235294118,0,0.666666666666667,1,0,0.8,0.985074626865672,0
672,1,0.974137931034483,0,0.75,1,0,0.857142857142857,0.986899563318777,0
673,1,0.990566037735849,0,0.888888888888889,1,0,0.941176470588235,0.995260663507109,0
674,1,0.967741935483871,0,0.777777777777778,1,0,0.875,0.983606557377049,0
675,1,0.966666666666667,0,0.333333333333333,1,0,0.5,0.983050847457627,0
676,1,0.974576271186441,0,0.727272727272727,1,0,0.842105263157895,0.987124463519313,0
677,1,0.981651376146789,0,0.777777777777778,1,0,0.875,0.990740740740741,0
678,1,0.956140350877193,0,0.642857142857143,1,0,0.782608695652174,0.977578475336323,0
679,1,0.974358974358974,0,0.714285714285714,1,0,0.833333333333333,0.987012987012987,0
680,1,0.973214285714286,0,0.8,1,0,0.888888888888889,0.986425339366516,0
681,0.909090909090909,0.957627118644068,0,0.714285714285714,0.991228070175439,0,0.8,0.974137931034483,0
682,1,0.980952380952381,0,0.916666666666667,1,0,0.956521739130435,0.990384615384615,0
683,1,0.981481481481482,0,0.714285714285714,1,0,0.833333333333333,0.990654205607477,0
684,0.888888888888889,0.956896551724138,0,0.666666666666667,0.991071428571429,0,0.761904761904762,0.973684210526316,0
685,1,0.954954954954955,0,0.555555555555556,1,0,0.714285714285714,0.976958525345622,0
686,1,0.990909090909091,0,0.857142857142857,1,0,0.923076923076923,0.995433789954338,0
687,1,0.958333333333333,0,0.75,1,0,0.857142857142857,0.978723404255319,0
688,0.888888888888889,0.991596638655462,0,0.888888888888889,0.991596638655462,0,0.888888888888889,0.991596638655462,0
689,0.8,0.97029702970297,0,0.666666666666667,0.98989898989899,0,0.727272727272727,0.98,0
690,0.888888888888889,0.980582524271845,0,0.8,0.990196078431373,0,0.842105263157895,0.985365853658537,0
691,1,0.975206611570248,0,0.777777777777778,1,0,0.875,0.98744769874477,0
692,1,0.958677685950413,0,0.5,1,0,0.666666666666667,0.978902953586498,0
693,1,0.9609375,0,0.5,1,0,0.666666666666667,0.9800796812749,0
694,1,0.912280701754386,0,0.375,1,0,0.545454545454545,0.954128440366972,0
695,1,0.955357142857143,0,0.2,1,0,0.333333333333333,0.97716894977169,0
696,0.875,0.972727272727273,0,0.777777777777778,0.990740740740741,0,0.823529411764706,0.981651376146789,0
697,0.857142857142857,0.974358974358974,0,0.666666666666667,0.991304347826087,0,0.75,0.982758620689655,0
698,1,0.969387755102041,0,0.866666666666667,1,0,0.928571428571429,0.984455958549223,0
699,1,0.976,0,0.846153846153846,1,0,0.916666666666667,0.987854251012146,0
700,0.875,0.990476190476191,0,0.875,0.990476190476191,0,0.875,0.990476190476191,0
701,1,0.957627118644068,0,0.666666666666667,1,0,0.8,0.978354978354978,0
702,1,0.964601769911504,0,0.555555555555556,1,0,0.714285714285714,0.981981981981982,0
703,1,0.976,0,0.5,1,0,0.666666666666667,0.987854251012146,0
704,1,0.957983193277311,0,0.692307692307692,1,0,0.818181818181818,0.978540772532189,0
705,1,0.901785714285714,0,0.230769230769231,1,0,0.375,0.948356807511737,0
706,1,0.971428571428571,0,0.785714285714286,1,0,0.88,0.985507246376812,0
707,1,0.983050847457627,0,0.666666666666667,1,0,0.8,0.991452991452991,0
708,0.833333333333333,0.966386554621849,0,0.555555555555556,0.991379310344828,0,0.666666666666667,0.978723404255319,0
709,0.9,0.975806451612903,0,0.75,0.991803278688525,0,0.818181818181818,0.983739837398374,0
710,1,0.953271028037383,0,0.5,1,0,0.666666666666667,0.976076555023924,0
711,1,0.943548387096774,0,0.5,1,0,0.666666666666667,0.970954356846473,0
712,1,0.9765625,0,0.75,1,0,0.857142857142857,0.988142292490119,0
713,1,0.956896551724138,0,0.5,1,0,0.666666666666667,0.977973568281938,0
714,0.875,0.989473684210526,0,0.875,0.989473684210526,0,0.875,0.989473684210526,0
715,1,0.97979797979798,0,0.8,1,0,0.888888888888889,0.989795918367347,0
716,1,0.991304347826087,0,0.833333333333333,1,0,0.909090909090909,0.995633187772926,0
717,1,0.949579831932773,0,0.666666666666667,1,0,0.8,0.974137931034483,0
718,0.833333333333333,0.974358974358974,0,0.625,0.991304347826087,0,0.714285714285714,0.982758620689655,0
719,1,0.975206611570248,0,0.666666666666667,1,0,0.8,0.98744769874477,0
720,1,0.952830188679245,0,0.428571428571429,1,0,0.6,0.975845410628019,0
721,0.875,0.976,0,0.777777777777778,0.991869918699187,0,0.823529411764706,0.983870967741935,0
722,0.888888888888889,0.991150442477876,0,0.888888888888889,0.991150442477876,0,0.888888888888889,0.991150442477876,0
723,1,0.959349593495935,0,0.571428571428571,1,0,0.727272727272727,0.979253112033195,0
724,1,0.980769230769231,0,0.833333333333333,1,0,0.909090909090909,0.990291262135922,0
725,0.9,0.942857142857143,0,0.642857142857143,0.99,0,0.75,0.965853658536585,0
726,0.833333333333333,0.973451327433628,0,0.714285714285714,0.990990990990991,0,0.769230769230769,0.982142857142857,0
727,1,0.967479674796748,0,0.666666666666667,1,0,0.8,0.983471074380165,0
728,1,0.967479674796748,0,0.333333333333333,1,0,0.5,0.983471074380165,0
729,1,0.945945945945946,0,0.454545454545455,1,0,0.625,0.972222222222222,0
730,1,0.971698113207547,0,0.8,1,0,0.888888888888889,0.985645933014354,0
731,1,0.971153846153846,0,0.666666666666667,1,0,0.8,0.985365853658537,0
732,1,0.932692307692308,0,0.615384615384615,1,0,0.761904761904762,0.965174129353234,0
733,0.8,0.915966386554622,0,0.333333333333333,0.990909090909091,0,0.470588235294118,0.951965065502183,0
734,0.9,0.963963963963964,0,0.75,0.990740740740741,0,0.818181818181818,0.977168949771689,0
735,1,0.966666666666667,0,0.625,1,0,0.769230769230769,0.983050847457627,0
736,0.857142857142857,0.983050847457627,0,0.857142857142857,0.991452991452991,0,0.857142857142857,0.987234042553191,0
737,1,0.972972972972973,0,0.666666666666667,1,0,0.8,0.986301369863014,0
738,0.888888888888889,0.956896551724138,0,0.666666666666667,0.991071428571429,0,0.761904761904762,0.973684210526316,0
739,1,0.972727272727273,0,0.75,1,0,0.857142857142857,0.986175115207373,0
740,0.888888888888889,0.965217391304348,0,0.8,0.991071428571429,0,0.842105263157895,0.977973568281938,0
741,0.8,0.94488188976378,0,0.4,0.991735537190083,0,0.533333333333333,0.967741935483871,0
742,1,0.990740740740741,0,0.875,1,0,0.933333333333333,0.995348837209302,0
743,1,0.954545454545455,0,0.615384615384615,1,0,0.761904761904762,0.976744186046512,0
744,1,0.991452991452991,0,0.9,1,0,0.947368421052632,0.995708154506438,0
745,1,0.927272727272727,0,0.588235294117647,1,0,0.740740740740741,0.962264150943396,0
746,1,0.974137931034483,0,0.666666666666667,1,0,0.8,0.986899563318777,0
747,1,0.962962962962963,0,0.8,1,0,0.888888888888889,0.981132075471698,0
748,1,0.9609375,0,0.615384615384615,1,0,0.761904761904762,0.9800796812749,0
749,1,0.991228070175439,0,0.833333333333333,1,0,0.909090909090909,0.995594713656388,0
750,1,0.970873786407767,0,0.8,1,0,0.888888888888889,0.985221674876847,0
751,1,0.968503937007874,0,0.625,1,0,0.769230769230769,0.984,0
752,1,0.983193277310924,0,0.666666666666667,1,0,0.8,0.991525423728813,0
753,1,0.947826086956522,0,0.5,1,0,0.666666666666667,0.973214285714286,0
754,1,0.953125,0,0.666666666666667,1,0,0.8,0.976,0
755,1,0.96,0,0.666666666666667,1,0,0.8,0.979591836734694,0
756,1,0.966386554621849,0,0.625,1,0,0.769230769230769,0.982905982905983,0
757,0.933333333333333,0.956521739130435,0,0.777777777777778,0.990990990990991,0,0.848484848484849,0.973451327433628,0
758,1,0.96,0,0.692307692307692,1,0,0.818181818181818,0.979591836734694,0
759,1,0.966386554621849,0,0.625,1,0,0.769230769230769,0.982905982905983,0
760,1,0.990291262135922,0,0.916666666666667,1,0,0.956521739130435,0.995121951219512,0
761,1,0.982142857142857,0,0.8,1,0,0.888888888888889,0.990990990990991,0
762,0.888888888888889,0.933333333333333,0,0.533333333333333,0.991150442477876,0,0.666666666666667,0.96137339055794,0
763,1,0.953488372093023,0,0.555555555555556,1,0,0.714285714285714,0.976190476190476,0
764,0.9,0.975,0,0.75,0.991525423728814,0,0.818181818181818,0.983193277310924,0
765,1,0.967213114754098,0,0.571428571428571,1,0,0.727272727272727,0.983333333333333,0
766,1,0.961165048543689,0,0.555555555555556,1,0,0.714285714285714,0.98019801980198,0
767,1,0.981132075471698,0,0.75,1,0,0.857142857142857,0.990476190476191,0
768,1,0.984962406015038,0,0.9,1,0,0.947368421052632,0.992424242424242,0
769,1,0.97979797979798,0,0.75,1,0,0.857142857142857,0.989795918367347,0
770,1,0.967741935483871,0,0.666666666666667,1,0,0.8,0.983606557377049,0
771,1,0.955357142857143,0,0.555555555555556,1,0,0.714285714285714,0.97716894977169,0
772,0.888888888888889,0.957983193277311,0,0.666666666666667,0.991304347826087,0,0.761904761904762,0.974358974358974,0
773,1,0.981481481481482,0,0.714285714285714,1,0,0.833333333333333,0.990654205607477,0
774,0.875,0.958677685950413,0,0.636363636363636,0.991452991452991,0,0.736842105263158,0.974789915966387,0
775,1,0.970588235294118,0,0.818181818181818,1,0,0.9,0.985074626865672,0
776,0.928571428571429,0.942857142857143,0,0.722222222222222,0.99,0,0.8125,0.965853658536585,0
777,0.8,0.991666666666667,0,1,0.991666666666667,0,0.888888888888889,0.991666666666667,0
778,0.9,0.973214285714286,0,0.75,0.990909090909091,0,0.818181818181818,0.981981981981982,0
779,0.857142857142857,0.953488372093023,0,0.545454545454545,0.991935483870968,0,0.666666666666667,0.972332015810277,0
780,1,0.968,0,0.666666666666667,1,0,0.8,0.983739837398374,0
781,0.833333333333333,0.957983193277311,0,0.5,0.991304347826087,0,0.625,0.974358974358974,0
782,0.9,0.966101694915254,0,0.75,0.991304347826087,0,0.818181818181818,0.978540772532189,0
783,0.9,0.983471074380165,0,0.818181818181818,0.991666666666667,0,0.857142857142857,0.987551867219917,0
784,0.8,0.961904761904762,0,0.5,0.990196078431373,0,0.615384615384615,0.975845410628019,0
785,1,0.961240310077519,0,0.428571428571429,1,0,0.6,0.980237154150198,0
786,1,0.983050847457627,0,0.857142857142857,1,0,0.923076923076923,0.991452991452991,0
787,0.833333333333333,0.957983193277311,0,0.5,0.991304347826087,0,0.625,0.974358974358974,0
788,0.888888888888889,0.971153846153846,0,0.8,0.990196078431373,0,0.842105263157895,0.980582524271845,0
789,1,0.982456140350877,0,0.666666666666667,1,0,0.8,0.991150442477876,0
790,0.857142857142857,0.956140350877193,0,0.6,0.990909090909091,0,0.705882352941176,0.973214285714286,0
791,1,0.976,0,0.727272727272727,1,0,0.842105263157895,0.987854251012146,0
792,0.5,0.93859649122807,0,0.125,0.990740740740741,0,0.2,0.963963963963964,0
793,1,0.955357142857143,0,0.444444444444444,1,0,0.615384615384615,0.97716894977169,0
794,1,0.971428571428571,0,0.571428571428571,1,0,0.727272727272727,0.985507246376812,0
795,1,0.956521739130435,0,0.571428571428571,1,0,0.727272727272727,0.977777777777778,0
796,1,0.97196261682243,0,0.866666666666667,1,0,0.928571428571429,0.985781990521327,0
797,0.875,0.981481481481482,0,0.777777777777778,0.990654205607477,0,0.823529411764706,0.986046511627907,0
798,1,0.958677685950413,0,0.7,1,0,0.823529411764706,0.978902953586498,0
799,1,0.934579439252336,0,0.571428571428571,1,0,0.727272727272727,0.966183574879227,0
800,1,0.968503937007874,0,0.555555555555556,1,0,0.714285714285714,0.984,0
801,0.875,0.983050847457627,0,0.777777777777778,0.991452991452991,0,0.823529411764706,0.987234042553191,0
802,1,0.974137931034483,0,0.777777777777778,1,0,0.875,0.986899563318777,0
803,0.857142857142857,0.938053097345133,0,0.5,0.990654205607477,0,0.631578947368421,0.963636363636364,0
804,1,0.965217391304348,0,0.692307692307692,1,0,0.818181818181818,0.982300884955752,0
805,1,0.959677419354839,0,0.636363636363636,1,0,0.777777777777778,0.979423868312757,0
806,1,0.973684210526316,0,0.833333333333333,1,0,0.909090909090909,0.986666666666667,0
807,1,0.959016393442623,0,0.714285714285714,1,0,0.833333333333333,0.97907949790795,0
808,1,0.963302752293578,0,0.8,1,0,0.888888888888889,0.981308411214953,0
809,1,0.966942148760331,0,0.6,1,0,0.75,0.983193277310924,0
810,1,0.972727272727273,0,0.625,1,0,0.769230769230769,0.986175115207373,0
811,1,0.965811965811966,0,0.692307692307692,1,0,0.818181818181818,0.982608695652174,0
812,1,0.943548387096774,0,0.647058823529412,1,0,0.785714285714286,0.970954356846473,0
813,1,0.966942148760331,0,0.6,1,0,0.75,0.983193277310924,0
814,0.875,0.967479674796748,0,0.7,0.991666666666667,0,0.777777777777778,0.979423868312757,0
815,1,0.956989247311828,0,0.692307692307692,1,0,0.818181818181818,0.978021978021978,0
816,1,0.934579439252336,0,0.4,1,0,0.571428571428572,0.966183574879227,0
817,1,0.931623931623932,0,0.529411764705882,1,0,0.692307692307692,0.964601769911504,0
818,1,0.97196261682243,0,0.75,1,0,0.857142857142857,0.985781990521327,0
819,1,0.955752212389381,0,0.5,1,0,0.666666666666667,0.97737556561086,0
820,0.833333333333333,0.950819672131147,0,0.5,0.991452991452991,0,0.625,0.97071129707113,0
821,1,0.974576271186441,0,0.75,1,0,0.857142857142857,0.987124463519313,0
822,1,0.983193277310924,0,0.857142857142857,1,0,0.923076923076923,0.991525423728813,0
823,0.833333333333333,0.967213114754098,0,0.714285714285714,0.991596638655462,0,0.769230769230769,0.979253112033195,0
824,1,0.946902654867257,0,0.538461538461538,1,0,0.7,0.972727272727273,0
825,1,0.952755905511811,0,0.375,1,0,0.545454545454545,0.975806451612903,0
826,1,0.981132075471698,0,0.818181818181818,1,0,0.9,0.990476190476191,0
827,0.857142857142857,0.967213114754098,0,0.6,0.991596638655462,0,0.705882352941176,0.979253112033195,0
828,0.8,0.964601769911504,0,0.571428571428571,0.990909090909091,0,0.666666666666667,0.977578475336323,0
829,0.857142857142857,0.967741935483871,0,0.666666666666667,0.991735537190083,0,0.75,0.979591836734694,0
830,1,0.978260869565217,0,0.666666666666667,1,0,0.8,0.989010989010989,0
831,1,0.934959349593496,0,0.384615384615385,1,0,0.555555555555556,0.966386554621849,0
832,1,0.940677966101695,0,0.454545454545455,1,0,0.625,0.96943231441048,0
833,1,0.959677419354839,0,0.5,1,0,0.666666666666667,0.979423868312757,0
834,0.875,0.95,0,0.538461538461538,0.991304347826087,0,0.666666666666667,0.970212765957447,0
835,1,0.991304347826087,0,0.909090909090909,1,0,0.952380952380952,0.995633187772926,0
836,1,0.972727272727273,0,0.727272727272727,1,0,0.842105263157895,0.986175115207373,0
837,0.933333333333333,0.956521739130435,0,0.823529411764706,0.990990990990991,0,0.875,0.973451327433628,0
838,1,0.981481481481482,0,0.8,1,0,0.888888888888889,0.990654205607477,0
839,1,1,0,1,1,0,1,1,0
840,1,0.958333333333333,0,0.733333333333333,1,0,0.846153846153846,0.978723404255319,0
841,0.857142857142857,0.965811965811966,0,0.6,0.991228070175439,0,0.705882352941176,0.978354978354978,0
842,0.909090909090909,0.990990990990991,0,0.909090909090909,0.990990990990991,0,0.909090909090909,0.990990990990991,0
843,1,0.991525423728814,0,0.9,1,0,0.947368421052632,0.995744680851064,0
844,1,0.977777777777778,0,0.8,1,0,0.888888888888889,0.98876404494382,0
845,1,0.964285714285714,0,0.625,1,0,0.769230769230769,0.981818181818182,0
846,1,0.975206611570248,0,0.818181818181818,1,0,0.9,0.98744769874477,0
847,1,0.991228070175439,0,0.888888888888889,1,0,0.941176470588235,0.995594713656388,0
848,0.666666666666667,0.959016393442623,0,0.333333333333333,0.991525423728814,0,0.444444444444444,0.975,0
849,0.875,0.903225806451613,0,0.388888888888889,0.991150442477876,0,0.538461538461539,0.945147679324895,0
850,1,0.964285714285714,0,0.555555555555556,1,0,0.714285714285714,0.981818181818182,0
851,0.833333333333333,0.982300884955752,0,0.714285714285714,0.991071428571429,0,0.769230769230769,0.986666666666667,0
852,1,0.980952380952381,0,0.833333333333333,1,0,0.909090909090909,0.990384615384615,0
853,0.9,0.981981981981982,0,0.818181818181818,0.990909090909091,0,0.857142857142857,0.986425339366516,0
854,0.8,0.963302752293578,0,0.5,0.990566037735849,0,0.615384615384615,0.976744186046512,0
855,1,0.975806451612903,0,0.7,1,0,0.823529411764706,0.987755102040816,0
856,1,0.975206611570248,0,0.75,1,0,0.857142857142857,0.98744769874477,0
857,1,0.964912280701754,0,0.6,1,0,0.75,0.982142857142857,0
858,1,0.982608695652174,0,0.5,1,0,0.666666666666667,0.991228070175439,0
859,1,0.972972972972973,0,0.75,1,0,0.857142857142857,0.986301369863014,0
860,1,0.927272727272727,0,0.533333333333333,1,0,0.695652173913044,0.962264150943396,0
861,1,0.981981981981982,0,0.8,1,0,0.888888888888889,0.990909090909091,0
862,1,0.968503937007874,0,0.75,1,0,0.857142857142857,0.984,0
863,1,0.956896551724138,0,0.555555555555556,1,0,0.714285714285714,0.977973568281938,0
864,1,0.946428571428571,0,0.714285714285714,1,0,0.833333333333333,0.972477064220183,0
865,0.9,0.983050847457627,0,0.818181818181818,0.991452991452991,0,0.857142857142857,0.987234042553191,0
866,1,0.967213114754098,0,0.7,1,0,0.823529411764706,0.983333333333333,0
867,1,0.976190476190476,0,0.7,1,0,0.823529411764706,0.987951807228916,0
868,1,0.959349593495935,0,0.5,1,0,0.666666666666667,0.979253112033195,0
869,1,0.954128440366973,0,0.733333333333333,1,0,0.846153846153846,0.976525821596244,0
870,1,0.973913043478261,0,0.7,1,0,0.823529411764706,0.986784140969163,0
871,0.9,0.952830188679245,0,0.642857142857143,0.990196078431373,0,0.75,0.971153846153846,0
872,1,0.963302752293578,0,0.666666666666667,1,0,0.8,0.981308411214953,0
873,1,0.96551724137931,0,0.5,1,0,0.666666666666667,0.982456140350877,0
874,1,0.964912280701754,0,0.5,1,0,0.666666666666667,0.982142857142857,0
875,0.875,0.953125,0,0.583333333333333,0.991869918699187,0,0.7,0.972111553784861,0
876,1,0.93859649122807,0,0.285714285714286,1,0,0.444444444444444,0.968325791855204,0
877,1,0.991379310344828,0,0.909090909090909,1,0,0.952380952380952,0.995670995670996,0
878,1,0.974358974358974,0,0.8,1,0,0.888888888888889,0.987012987012987,0
879,0.857142857142857,0.973913043478261,0,0.75,0.991150442477876,0,0.8,0.982456140350877,0
880,1,0.956140350877193,0,0.285714285714286,1,0,0.444444444444444,0.977578475336323,0
881,1,0.975409836065574,0,0.818181818181818,1,0,0.9,0.987551867219917,0
882,0.875,0.948275862068966,0,0.636363636363636,0.990990990990991,0,0.736842105263158,0.969162995594714,0
883,0.857142857142857,0.963963963963964,0,0.666666666666667,0.990740740740741,0,0.75,0.977168949771689,0
884,1,0.957264957264957,0,0.6,1,0,0.75,0.978165938864629,0
885,1,0.968,0,0.777777777777778,1,0,0.875,0.983739837398374,0
886,0.875,0.966666666666667,0,0.777777777777778,0.991452991452991,0,0.823529411764706,0.978902953586498,0
887,1,0.983333333333333,0,0.8,1,0,0.888888888888889,0.991596638655462,0
888,1,0.980392156862745,0,0.777777777777778,1,0,0.875,0.99009900990099,0
889,1,0.991803278688525,0,0.875,1,0,0.933333333333333,0.995884773662551,0
890,1,0.940677966101695,0,0.3,1,0,0.461538461538462,0.96943231441048,0
891,0.833333333333333,0.992,0,0.833333333333333,0.992,0,0.833333333333333,0.992,0
892,1,0.990990990990991,0,0.75,1,0,0.857142857142857,0.995475113122172,0
893,1,0.961538461538462,0,0.375,1,0,0.545454545454545,0.980392156862745,0
894,0.666666666666667,0.96551724137931,0,0.4,0.991150442477876,0,0.5,0.978165938864629,0
895,1,0.974358974358974,0,0.571428571428571,1,0,0.727272727272727,0.987012987012987,0
896,1,0.973214285714286,0,0.769230769230769,1,0,0.869565217391304,0.986425339366516,0
897,0.833333333333333,0.981132075471698,0,0.714285714285714,0.990476190476191,0,0.769230769230769,0.985781990521327,0
898,0.875,0.957983193277311,0,0.636363636363636,0.991304347826087,0,0.736842105263158,0.974358974358974,0
899,0.857142857142857,0.981818181818182,0,0.857142857142857,0.990825688073395,0,0.857142857142857,0.986301369863014,0
900,1,0.974358974358974,0,0.666666666666667,1,0,0.8,0.987012987012987,0
901,0.9,0.983050847457627,0,0.818181818181818,0.991452991452991,0,0.857142857142857,0.987234042553191,0
902,1,0.913793103448276,0,0.578947368421053,1,0,0.733333333333333,0.954954954954955,0
903,1,0.952380952380952,0,0.666666666666667,1,0,0.8,0.975609756097561,0
904,1,0.946969696969697,0,0.5,1,0,0.666666666666667,0.972762645914397,0
905,1,0.923728813559322,0,0.25,1,0,0.4,0.960352422907489,0
906,0.9,0.957627118644068,0,0.692307692307692,0.991228070175439,0,0.782608695652174,0.974137931034483,0
907,1,0.972727272727273,0,0.833333333333333,1,0,0.909090909090909,0.986175115207373,0
908,0.833333333333333,0.968503937007874,0,0.555555555555556,0.991935483870968,0,0.666666666666667,0.980079681274901,0
909,0.8,0.968992248062015,0,0.571428571428571,0.992063492063492,0,0.666666666666667,0.980392156862745,0
910,1,0.964912280701754,0,0.666666666666667,1,0,0.8,0.982142857142857,0
911,1,0.957627118644068,0,0.692307692307692,1,0,0.818181818181818,0.978354978354978,0
912,1,0.955752212389381,0,0.692307692307692,1,0,0.818181818181818,0.97737556561086,0
913,1,0.973451327433628,0,0.571428571428571,1,0,0.727272727272727,0.986547085201794,0
914,1,0.94488188976378,0,0.375,1,0,0.545454545454545,0.97165991902834,0
915,1,0.955752212389381,0,0.6,1,0,0.75,0.97737556561086,0
916,0.875,0.930434782608696,0,0.5,0.990740740740741,0,0.636363636363636,0.959641255605381,0
917,0.666666666666667,0.964285714285714,0,0.4,0.990825688073395,0,0.5,0.97737556561086,0
918,0.916666666666667,0.974358974358974,0,0.785714285714286,0.991304347826087,0,0.846153846153846,0.982758620689655,0
919,1,0.980582524271845,0,0.666666666666667,1,0,0.8,0.990196078431373,0
920,0.75,0.949579831932773,0,0.375,0.991228070175439,0,0.5,0.969957081545064,0
921,1,0.968421052631579,0,0.769230769230769,1,0,0.869565217391304,0.983957219251337,0
922,0.75,0.955357142857143,0,0.375,0.990740740740741,0,0.5,0.972727272727273,0
923,1,0.959016393442623,0,0.692307692307692,1,0,0.818181818181818,0.97907949790795,0
924,0.9,0.982300884955752,0,0.9,0.991071428571429,0,0.9,0.986666666666667,0
925,1,0.967213114754098,0,0.555555555555556,1,0,0.714285714285714,0.983333333333333,0
926,1,0.976744186046512,0,0.625,1,0,0.769230769230769,0.988235294117647,0
927,1,0.982905982905983,0,0.833333333333333,1,0,0.909090909090909,0.991379310344828,0
928,0.875,0.96551724137931,0,0.7,0.991150442477876,0,0.777777777777778,0.978165938864629,0
929,1,0.966666666666667,0,0.571428571428571,1,0,0.727272727272727,0.983050847457627,0
930,1,0.975206611570248,0,0.714285714285714,1,0,0.833333333333333,0.98744769874477,0
931,1,0.963963963963964,0,0.636363636363636,1,0,0.777777777777778,0.981651376146789,0
932,0.888888888888889,0.982608695652174,0,0.8,0.991228070175439,0,0.842105263157895,0.986899563318777,0
933,0.9,0.952830188679245,0,0.692307692307692,0.990196078431373,0,0.782608695652174,0.971153846153846,0
934,0.909090909090909,0.965811965811966,0,0.714285714285714,0.991228070175439,0,0.8,0.978354978354978,0
935,1,0.948275862068966,0,0.6,1,0,0.75,0.973451327433628,0
936,1,0.981651376146789,0,0.833333333333333,1,0,0.909090909090909,0.990740740740741,0
937,1,0.982608695652174,0,0.777777777777778,1,0,0.875,0.991228070175439,0
938,1,0.964601769911504,0,0.785714285714286,1,0,0.88,0.981981981981982,0
939,0.875,0.965811965811966,0,0.7,0.991228070175439,0,0.777777777777778,0.978354978354978,0
940,1,0.976377952755906,0,0.714285714285714,1,0,0.833333333333333,0.98804780876494,0
941,1,0.975206611570248,0,0.7,1,0,0.823529411764706,0.98744769874477,0
942,0.833333333333333,0.98019801980198,0,0.833333333333333,0.99,0,0.833333333333333,0.985074626865672,0
943,0.9,1,0,1,0.990384615384615,0,0.947368421052632,0.995169082125604,0
944,0.875,0.973684210526316,0,0.777777777777778,0.991071428571429,0,0.823529411764706,0.982300884955752,0
945,1,0.953271028037383,0,0.666666666666667,1,0,0.8,0.976076555023924,0
946,1,0.966942148760331,0,0.555555555555556,1,0,0.714285714285714,0.983193277310924,0
947,1,0.956140350877193,0,0.692307692307692,1,0,0.818181818181818,0.977578475336323,0
