Iteration,Accuracy,MacroPrecision,MacroRecall,MacroF1,ArterialPrecision,PortalVenousPrecision,PreContrastPrecision,ArterialRecall,PortalVenousRecall,PreContrastRecall,ArterialF1,PortalVenousF1,PreContrastF1,WeightedPrecision,WeightedRecall,WeightedF1,BalancedAccuracy,CohensKappa,Phase1_Count,Phase1_Accuracy,Phase2_Count,Phase2_Accuracy,Phase3_Count,Phase3_Accuracy,AortaMultiplier,PortalVeinMultiplier,AortaCutoff,PortalVeinCutoff,BoundaryHits,TrainArterial,TrainPortalVenous,TrainPreContrast,TestArterial,TestPortalVenous,TestPreContrast
551,0.967213114754098,0.970204210716545,0.957352941176471,0.963735735419411,0.983870967741935,0.943548387096774,0.983193277310924,0.897058823529412,0.975,1,0.938461538461539,0.959016393442623,0.991525423728813,0.96774637935555,0.967213114754098,0.9669043488681,0.957352941176471,0.949171749491717,51,1,116,0.974137931034483,138,0.949275362318841,0.97,0.1,157.45,94.15,0,334,548,544,136,240,234
552,0.970491803278689,0.969551762004592,0.958537758537759,0.964013302117631,0.984126984126984,0.924528301886792,1,0.885714285714286,0.98989898989899,1,0.932330827067669,0.95609756097561,1,0.97185964188748,0.970491803278689,0.97021907026663,0.958537758537759,0.953962264150943,54,1,98,0.959183673469388,153,0.967320261437909,0.88,0.11,157.06,97.39,0,330,590,506,140,198,272
553,0.977049180327869,0.978067169789498,0.974128477309139,0.976093850254306,0.984375,0.977099236641221,0.972727272727273,0.954545454545455,0.977099236641221,0.990740740740741,0.969230769230769,0.977099236641221,0.981651376146789,0.977125558867362,0.977049180327869,0.977008457026505,0.974128477309139,0.964273761713521,54,1,137,0.978102189781022,114,0.964912280701754,0.89,-0.11,156.975,86.3625,0,338,526,562,132,262,216
554,0.977049180327869,0.980716253443526,0.973260583546165,0.976974194423054,1,0.942148760330578,1,0.945205479452055,1,0.974576271186441,0.971830985915493,0.970212765957447,0.987124463519313,0.978376913697331,0.977049180327869,0.977142963889373,0.973260583546165,0.964782924254421,63,1,117,0.974358974358974,125,0.968,0.96,0.03,157.06,94.12,0,324,560,542,146,228,236
555,0.954098360655738,0.958169689974472,0.9458431681091,0.951966528276239,0.985915492957746,0.945736434108527,0.942857142857143,0.853658536585366,0.983870967741935,1,0.915032679738562,0.964426877470356,0.970588235294118,0.955604083261802,0.954098360655738,0.953147042095095,0.9458431681091,0.929783595343024,59,1,140,0.942857142857143,106,0.943396226415094,0.81,-0.21,174.8375,82.0275,0,306,540,580,164,248,198
556,0.970491803278689,0.978001050696086,0.955845771144279,0.966796499003873,1,0.943262411347518,0.990740740740741,0.875,0.992537313432836,1,0.933333333333333,0.967272727272727,0.995348837209302,0.971824335671563,0.970491803278688,0.970000670063194,0.955845771144279,0.953467478089878,42,1,137,0.978102189781022,126,0.952380952380952,0.89,0.0800000000000001,166.4275,97.14,0,342,520,564,128,268,214
557,0.954098360655738,0.961016949152542,0.943306482546989,0.95207936097712,1,0.9,0.983050847457627,0.848101265822785,0.981818181818182,1,0.917808219178082,0.939130434782609,0.991452991452991,0.957488191164212,0.954098360655738,0.953507357867877,0.943306482546989,0.929820524620341,61,1,110,0.972727272727273,134,0.917910447761194,0.89,0.13,157.975,97.37,0,312,568,546,158,220,232
558,0.970491803278689,0.970161845730028,0.963912770798354,0.967027212754646,0.96875,0.95,0.991735537190083,0.925373134328358,0.982758620689655,0.983606557377049,0.946564885496183,0.966101694915254,0.987654320987654,0.970813067335049,0.970491803278688,0.970431052783304,0.963912770798354,0.954291899092499,54,0.981481481481482,124,0.951612903225806,127,0.984251968503937,0.94,0.01,166.36,86.525,0,336,556,534,134,232,244
559,0.973770491803279,0.975362144376229,0.966872110939908,0.971098571537056,0.985915492957746,0.94017094017094,1,0.909090909090909,1,0.991525423728814,0.945945945945946,0.969162995594714,0.995744680851064,0.974866545496885,0.973770491803279,0.973585703913711,0.966872110939908,0.95992247298052,63,0.984126984126984,110,0.981818181818182,132,0.962121212121212,0.96,0.02,157.48,94.04,0,316,568,542,154,220,236
560,0.960655737704918,0.963552299552299,0.947950617283951,0.955687787971311,0.984126984126984,0.914529914529915,0.992,0.861111111111111,0.990740740740741,0.992,0.918518518518519,0.951111111111111,0.992,0.962709421725815,0.960655737704918,0.960174863387978,0.947950617283951,0.939230922494521,55,0.981818181818182,105,0.990476190476191,145,0.931034482758621,1.02,0.1,157.39,97.525,0,326,572,528,144,216,250
561,0.980327868852459,0.980916913965773,0.979545454545454,0.980230704547109,0.988372093023256,0.972727272727273,0.981651376146789,0.965909090909091,0.972727272727273,1,0.977011494252874,0.972727272727273,0.990740740740741,0.980371939127059,0.980327868852459,0.980282854929548,0.979545454545454,0.97033747203942,70,1,106,0.981132075471698,129,0.968992248062015,1,0.15,157.5,98.1625,0,294,568,564,176,220,214
562,0.967213114754098,0.971701795472287,0.961076461076461,0.966359922199999,1,0.964285714285714,0.950819672131147,0.91025641025641,0.972972972972973,1,0.953020134228188,0.968609865470852,0.974789915966387,0.968297692632549,0.967213114754098,0.966973428816931,0.961076461076461,0.949920365170845,63,1,116,0.96551724137931,126,0.952380952380952,0.93,-0.11,157.885,86.0325,0,314,566,546,156,222,232
563,0.963934426229508,0.963087866725638,0.963070089249161,0.963078977905361,0.958333333333333,0.956140350877193,0.974789915966387,0.958333333333333,0.947826086956522,0.983050847457627,0.958333333333333,0.951965065502183,0.978902953586498,0.963873280114462,0.963934426229508,0.963890265757239,0.963070089249161,0.944718153207336,58,1,123,0.951219512195122,124,0.959677419354839,0.92,-0.0700000000000001,157.36,88.29,0,326,558,542,144,230,236
564,0.957377049180328,0.964341748680645,0.949343054606212,0.956783624768691,1,0.910569105691057,0.982456140350877,0.883116883116883,0.982456140350877,0.982456140350877,0.937931034482759,0.945147679324894,0.982456140350877,0.960015993602559,0.957377049180328,0.957270574092493,0.949343054606212,0.934755064093071,57,1,116,0.956896551724138,132,0.939393939393939,0.94,0.0900000000000001,157.98,97.09,0,316,560,550,154,228,228
565,0.960655737704918,0.960330697636109,0.956978190450495,0.958651513032942,0.957746478873239,0.964912280701754,0.958333333333333,0.931506849315068,0.956521739130435,0.982905982905983,0.944444444444444,0.960698689956332,0.970464135021097,0.960673459798191,0.960655737704918,0.960554418317675,0.956978190450495,0.939695511764318,57,0.982456140350877,122,0.959016393442623,126,0.952380952380952,0.93,-0.0900000000000001,166.42,86.27,0,324,558,544,146,230,234
566,0.973770491803279,0.977329788805199,0.967406031045562,0.972342590042066,1,0.959016393442623,0.972972972972973,0.911392405063291,1,0.990825688073395,0.95364238410596,0.97907949790795,0.981818181818182,0.974619580612593,0.973770491803279,0.973469611205845,0.967406031045562,0.959976379502657,57,1,133,0.962406015037594,115,0.973913043478261,0.93,-0.13,156.865,86.435,0,312,554,560,158,234,218
567,0.960655737704918,0.960619581021217,0.95297154536285,0.956780279767945,0.966101694915254,0.970802919708029,0.944954128440367,0.904761904761905,0.963768115942029,0.990384615384615,0.934426229508197,0.967272727272727,0.967136150234742,0.961017832974319,0.960655737704918,0.960441470318249,0.95297154536285,0.938035418006975,50,0.98,142,0.964788732394366,113,0.946902654867257,0.92,-0.19,157.98,86.285,0,344,512,570,126,276,208
568,0.963934426229508,0.971576227390181,0.951865671641791,0.961619957121023,1,0.914728682170543,1,0.880597014925373,1,0.975,0.936507936507936,0.955465587044534,0.987341772151899,0.967009785233194,0.963934426229508,0.963842569427917,0.951865671641791,0.943905701387728,52,1,120,0.975,133,0.93984962406015,0.98,0.12,157.73,97.36,0,336,552,538,134,236,240
569,0.973770491803279,0.975526868550124,0.970524362315407,0.973019185728287,0.984615384615385,0.972972972972973,0.968992248062015,0.955223880597015,0.964285714285714,0.992063492063492,0.96969696969697,0.968609865470852,0.980392156862745,0.973885990157435,0.973770491803279,0.97371611038406,0.970524362315407,0.959322485996266,53,0.981132075471698,120,0.975,132,0.96969696969697,0.84,-0.0999999999999999,157.98,86.3,0,336,564,526,134,224,252
570,0.977049180327869,0.980630366900859,0.972244982113403,0.976419671648405,1,0.950819672131147,0.991071428571429,0.934210526315789,0.991452991452991,0.991071428571429,0.965986394557823,0.97071129707113,0.991071428571429,0.977855415210965,0.977049180327869,0.977010451618743,0.972244982113403,0.964891220338426,62,1,113,0.982300884955752,130,0.961538461538462,0.93,0.12,156.9575,97.45,0,318,554,554,152,234,224
571,0.980327868852459,0.980812410696061,0.974774774774775,0.977784272504699,0.985915492957746,0.956521739130435,1,0.933333333333333,0.990990990990991,1,0.958904109589041,0.973451327433628,1,0.980713360705932,0.980327868852459,0.980232477260035,0.974774774774775,0.969888439135157,54,1,116,0.974137931034483,135,0.977777777777778,1.12,0.01,157.62,93.52,0,320,566,540,150,222,238
572,0.957377049180328,0.960854626403407,0.950553150553151,0.955676128728116,0.985714285714286,0.9375,0.959349593495935,0.896103896103896,0.972222222222222,0.983333333333333,0.938775510204082,0.954545454545455,0.97119341563786,0.958268692522991,0.957377049180328,0.957114207387431,0.950553150553151,0.934763651919248,61,1,119,0.932773109243697,125,0.96,0.93,-0.0900000000000001,156.9,86.23,0,316,572,538,154,216,240
573,0.940983606557377,0.948591671377426,0.923014990527963,0.935628570246668,0.982758620689655,0.959016393442623,0.904,0.802816901408451,0.975,0.991228070175439,0.883720930232558,0.966942148760331,0.945606694560669,0.943979768137968,0.940983606557377,0.939594777303828,0.923014990527963,0.908525917656664,51,1,129,0.953488372093023,125,0.904,1.06,-0.18,157.91,82.28,0,328,548,550,142,240,228
574,0.967213114754098,0.970216014333661,0.962102589314979,0.966142268487941,0.985294117647059,0.972972972972973,0.952380952380952,0.930555555555556,0.955752212389381,1,0.957142857142857,0.964285714285714,0.975609756097561,0.967779792466388,0.967213114754098,0.967054892328783,0.962102589314979,0.949558429530645,50,1,124,0.967741935483871,131,0.954198473282443,0.93,-0.11,157.865,86.335,0,326,562,538,144,226,240
575,0.957377049180328,0.958888133772979,0.951080213328211,0.954968214222849,0.970588235294118,0.967479674796748,0.93859649122807,0.904109589041096,0.967479674796748,0.981651376146789,0.936170212765957,0.967479674796748,0.959641255605381,0.957901504001083,0.957377049180328,0.957184663583283,0.951080213328211,0.934469308828876,56,0.982142857142857,131,0.961832061068702,118,0.940677966101695,0.83,-0.16,166.24,86.38,0,324,542,560,146,246,218
576,0.967213114754098,0.972486772486773,0.957977207977208,0.965177462547354,1,0.961904761904762,0.955555555555556,0.902777777777778,0.971153846153846,1,0.948905109489051,0.966507177033493,0.977272727272727,0.968212334113973,0.967213114754098,0.966905233156973,0.957977207977208,0.949175137477087,54,1,113,0.964601769911504,138,0.956521739130435,0.92,-0.0999999999999999,166.26,86.05,0,326,580,520,144,208,258
577,0.967213114754098,0.973544973544973,0.959876543209877,0.966662443515351,1,0.920634920634921,1,0.888888888888889,1,0.990740740740741,0.941176470588235,0.958677685950413,0.995348837209302,0.969815248503773,0.967213114754098,0.967015016742622,0.959876543209877,0.950017207190967,63,1,117,0.974358974358974,125,0.944,0.92,0.14,157.02,100.14,0,308,556,562,162,232,216
578,0.986885245901639,0.987080979284369,0.984063134505612,0.985569746717099,0.986666666666667,0.974576271186441,1,0.961038961038961,1,0.991150442477876,0.973684210526316,0.987124463519313,0.995555555555556,0.98704788367139,0.986885245901639,0.986855000960738,0.984063134505612,0.980007865757735,67,0.985074626865672,112,0.991071428571429,126,0.984126984126984,0.79,0.16,157.62,98.34,0,316,558,552,154,230,226
579,0.970491803278689,0.971520789960675,0.96216108201342,0.966818283829491,0.984375,0.945454545454545,0.984732824427481,0.91304347826087,0.981132075471698,0.992307692307692,0.947368421052632,0.962962962962963,0.988505747126437,0.971001062274604,0.970491803278689,0.970322105748008,0.96216108201342,0.954188154007911,52,0.980769230769231,111,0.963963963963964,142,0.971830985915493,1.03,0.12,157.79,98.26,0,332,576,518,138,212,260
580,0.977049180327869,0.978435402615731,0.974687076456988,0.976557642744775,0.986111111111111,0.981981981981982,0.967213114754098,0.959459459459459,0.964601769911504,1,0.972602739726027,0.973214285714286,0.983333333333333,0.977269946646458,0.977049180327869,0.976980820848438,0.974687076456988,0.964860594489614,58,1,120,0.983333333333333,127,0.960629921259842,0.92,-0.0999999999999999,156.99,86.3,0,322,562,542,148,226,236
581,0.960655737704918,0.967115301405115,0.949858757062147,0.95840935778019,1,0.934959349593496,0.966386554621849,0.875,0.974576271186441,1,0.933333333333333,0.954356846473029,0.982905982905983,0.96216280994605,0.960655737704918,0.960158347272149,0.949858757062147,0.93929341516006,55,1,128,0.9375,122,0.967213114754098,0.84,-0.12,166.57,86.4,0,326,552,548,144,236,230
582,0.957377049180328,0.960929597701149,0.95959595959596,0.960262315600669,0.984375,0.976,0.922413793103448,0.954545454545455,0.924242424242424,1,0.969230769230769,0.949416342412451,0.959641255605381,0.959013199547767,0.957377049180328,0.957291155139181,0.95959595959596,0.933794185910601,51,1,130,0.984615384615385,124,0.911290322580645,0.94,0.1,157.19,93.325,0,338,524,564,132,264,214
583,0.983606557377049,0.983616082290854,0.982338164251208,0.982976707932139,0.985294117647059,0.991869918699187,0.973684210526316,0.971014492753623,0.976,1,0.978102189781022,0.983870967741935,0.986666666666667,0.983763873191693,0.983606557377049,0.983583351025024,0.982338164251208,0.97471146192624,56,1,130,0.992307692307692,119,0.966386554621849,0.89,-0.14,157.53,86.14,0,332,538,556,138,250,222
584,0.973770491803279,0.978422619047619,0.972808371933436,0.975607418596812,1,0.982142857142857,0.953125,0.970149253731343,0.948275862068966,1,0.984848484848485,0.964912280701754,0.976,0.974458430913349,0.973770491803279,0.973726796872957,0.972808371933436,0.959375312177416,57,1,111,0.990990990990991,137,0.948905109489051,0.87,0,157.315,93.5,0,336,556,534,134,232,244
585,0.967213114754098,0.968399003373536,0.956252312245653,0.96228732824201,0.983870967741935,0.936363636363636,0.984962406015038,0.897058823529412,0.971698113207547,1,0.938461538461539,0.953703703703704,0.992424242424242,0.967829004750712,0.967213114754098,0.966936239231321,0.956252312245653,0.948933462813515,55,1,108,0.953703703703704,142,0.964788732394366,0.89,0.0900000000000001,157.1975,93.32,0,334,576,516,136,212,262
586,0.944262295081967,0.945985060690943,0.939108698369226,0.942534337883667,0.95,0.983193277310924,0.904761904761905,0.904761904761905,0.921259842519685,0.991304347826087,0.926829268292683,0.951219512195122,0.946058091286307,0.946764476282316,0.944262295081967,0.944235417866049,0.939108698369226,0.913064618892727,46,0.978260869565217,128,0.9765625,131,0.900763358778626,0.94,-0.0800000000000001,157.11,90.22,0,344,534,548,126,254,230
587,0.973770491803279,0.973439797841712,0.970552519732848,0.971994014649465,0.971428571428571,0.975206611570248,0.973684210526316,0.944444444444444,0.967213114754098,1,0.957746478873239,0.97119341563786,0.986666666666667,0.973760692206061,0.973770491803279,0.973650305530138,0.970552519732848,0.959715365946276,57,1,130,0.969230769230769,118,0.966101694915254,0.89,-0.14,156.9725,86.035,0,326,544,556,144,244,222
588,0.973770491803279,0.978314393939394,0.968417403790295,0.973340741209813,1,0.953125,0.981818181818182,0.930555555555556,0.983870967741935,0.990825688073395,0.964028776978417,0.968253968253968,0.986301369863014,0.974444858420268,0.973770491803279,0.973706273183628,0.968417403790295,0.959561809111852,60,1,122,0.975409836065574,123,0.959349593495935,1.01,0.13,157.7375,97.045,0,326,540,560,144,248,218
589,0.967213114754098,0.967872238447679,0.964980842911877,0.966424378030111,0.972602739726027,0.964912280701754,0.966101694915254,0.946666666666667,0.948275862068966,1,0.959459459459459,0.956521739130435,0.982758620689655,0.967247945118671,0.967213114754098,0.967050701499051,0.964980842911877,0.949896507540165,63,1,111,0.981981981981982,131,0.938931297709924,0.97,0.12,157.33,94.08,0,320,556,550,150,232,228
590,0.970491803278689,0.976,0.957142857142857,0.96647945610405,1,0.928,1,0.871428571428571,1,1,0.931297709923664,0.962655601659751,1,0.972616393442623,0.970491803278688,0.970029145859632,0.957142857142857,0.954321562884814,53,1,125,0.96,127,0.968503937007874,0.93,0.05,157.26,93.4,0,330,556,540,140,232,238
591,0.967213114754098,0.964763032969703,0.964701327685546,0.964732179340941,0.952380952380952,0.966101694915254,0.975806451612903,0.952380952380952,0.957983193277311,0.983739837398374,0.952380952380952,0.962025316455696,0.979757085020243,0.96718129587968,0.967213114754098,0.967184046281042,0.964701327685546,0.948964224758208,48,0.979166666666667,118,0.974576271186441,139,0.956834532374101,0.93,0.02,157.295,93.04,0,344,550,532,126,238,246
